Food code,Main Food description,Rank,Rank 2011-2012,Rank 2013-2014,Rank 2015-2016,Rank 2017 Pre-pandemic
11710377,"The image shows the food category of infant formula, Similac Sensitive, powder, made with tap water. Additional details include similac varieties Pro-Sensitive, Total Comfort, Pro-Total Comfort.",637,685.0,701.0,523.0,763.0
58106655,"The image shows the food category of pizza with extra meat, medium crust. Additional details include with three or more meat toppings; all meat, poultry, and seafood toppings including pepperoni; original, hand-tossed, or not specified subcategory as to type of crust.",638,1188.0,673.0,682.0,479.0
64204010,The image shows the food category of mango nectar.,639,1306.0,865.0,436.0,531.0
13120790,"The image shows the food category of ice cream cone, vanilla, prepackaged. Additional details include drumstick, all flavors; prepackaged cone, not further specified subcategory assigned; other flavors; swirl; with nuts; sundae cone; Nutty Buddy.",640,1392.0,1320.0,1119.0,284.0
54403005,"The image shows the food category of popcorn, movie theater, with added butter.",641,,,314.0,383.0
58146332,"The image shows the food category of pasta with tomato-based sauce, meat, and added vegetables, home recipe. Additional details include spaghetti, any shape pasta; marinara, red sauce; not specified subcategory sauce kind; vegetables other than tomatoes and onions; not specified subcategory source.",642,,,325.0,373.0
42302020,"The image shows the food category of peanut butter and jelly sandwich, with regular peanut butter, regular jelly, on wheat bread. Additional details include not specified subcategory as to type of peanut butter or jelly; jam or honey; multigrain, whole grain, whole wheat.",643,,,454.0,298.0
11411100,"The image shows the food category of yogurt, whole milk, plain.",644,611.0,1224.0,749.0,486.0
75652010,"The image shows the food category of vegetable beef soup, home recipe.",645,699.0,515.0,755.0,748.0
75330110,,646,743.0,305.0,459.0,
83100100,"The image shows the food category of salad dressing, not further specified subcategory assigned, for salads.",647,768.0,629.0,827.0,579.0
71200410,"The image shows the food category of potato chips, baked, flavored. Additional details include all flavors; any cut; baked kettle chips; potato crisps.",648,,,333.0,368.0
24147320,"The image shows the food category of chicken drumstick, fried, coated, skin / coating eaten, from fast food / restaurant. Additional details include sauteed with coating; not specified subcategory as to prepared with skin; not specified subcategory as to coated or uncoated; not specified subcategory as to skin / coating eaten; prepared skinless.",649,,,357.0,346.0
27560650,,650,463.0,560.0,844.0,942.0
41810250,The image shows the food category of bacon bits. Additional details include meatless or meat.,651,537.0,803.0,663.0,730.0
24198746,"The image shows the food category of chicken tenders or strips, breaded, from frozen. Additional details include chicken fingers; popcorn chicken; chicken fries; chicken breast tenders; Banquet; Tyson; Weaver.",652,,,349.0,360.0
71501020,,653,291.0,303.0,,
53233050,"The image shows the food category of cookie, oatmeal sandwich, with creme filling. Additional details include little Debbie Oatmeal Creme Pie.",654,543.0,831.0,724.0,674.0
93102300,"The image shows the food category of beer, higher alcohol. Additional details include barley wine.",655,,540.0,697.0,448.0
53201000,"The image shows the food category of cookie, not further specified subcategory assigned.",656,666.0,889.0,773.0,528.0
53235000,"The image shows the food category of cookie, peanut butter sandwich. Additional details include chocolate peanut bar; peanut sandwich cookie; Nutter Butter (Nabisco); Girl Scout Do-si-dos; with oatmeal.",657,686.0,721.0,740.0,624.0
71201050,"The image shows the food category of potato chips, reduced fat. Additional details include salted; any cut; low or fat free.",658,426.0,588.0,757.0,1200.0
83100200,"The image shows the food category of salad dressing, not further specified subcategory assigned, for sandwiches.",659,536.0,456.0,853.0,1036.0
41420350,"The image shows the food category of soy sauce, reduced sodium. Additional details include shoyu; tamari.",660,719.0,668.0,799.0,623.0
11710917,"The image shows the food category of infant formula, Gerber Good Start Gentle, Stage 1, powder, made with tap water. Additional details include gerber varieties Soothe Stage 1, Supplementing.",661,1669.0,516.0,1083.0,457.0
58146222,"The image shows the food category of pasta with tomato-based sauce, home recipe. Additional details include spaghetti, any shape pasta; marinara, red sauce; not specified subcategory sauce kind; not specified subcategory source.",662,,,347.0,378.0
57344010,"The image shows the food category of cereal, K's, flavored. Additional details include special K.",663,630.0,730.0,623.0,767.0
54403087,"The image shows the food category of popcorn, ready-to-eat, cheese flavored. Additional details include all flavors other than butter or kettle.",664,,,524.0,301.0
63420110,,665,434.0,380.0,648.0,
92308520,"The image shows the food category of tea, iced, brewed, green, unsweetened. Additional details include leaf, bag, or vending; white tea; herbal tea; green and fruit, herbal, or white tea blends; not specified subcategory as to regular or decaffeinated.",666,,659.0,662.0,440.0
71200310,"The image shows the food category of potato chips, restructured, flavored. Additional details include flavored Pringles; potato crisps; all flavors; potato skin chips.",667,,,340.0,394.0
83104000,"The image shows the food category of french or Catalina dressing. Additional details include french or Catalina dressing, not further specified subcategory assigned; Western; Sweet and sour.",668,429.0,1116.0,655.0,822.0
58106230,"The image shows the food category of pizza, cheese, from restaurant or fast food, thick crust. Additional details include pan pizza; not specified subcategory as to topping; from street vendor; pizza on bagel, English muffin, or French bread.",669,628.0,397.0,910.0,1007.0
75221021,"The image shows the food category of onions, cooked, fat added. Additional details include not specified subcategory as to fat added; from restaurant.",670,869.0,,,263.0
11710918,"The image shows the food category of infant formula, Gerber Good Start Gentle, Stage 1, powder, made with bottled water. Additional details include gerber varieties Soothe Stage 1, Supplementing.",671,997.0,514.0,790.0,687.0
58132340,,672,334.0,297.0,,
51320500,"The image shows the food category of roll, whole wheat. Additional details include dinner roll; submarine roll; whole grain.",673,564.0,513.0,744.0,1163.0
92121000,"The image shows the food category of coffee, instant, pre-lightened and pre-sweetened with sugar, reconstituted. Additional details include powdered mix; not specified subcategory as to sweetener; Maxwell House International, flavors other than chocolate, cocoa, or mocha.",674,745.0,593.0,808.0,717.0
22101220,,675,524.0,732.0,449.0,1566.0
83105500,"The image shows the food category of honey mustard dressing. Additional details include honey mustard dressing, not further specified subcategory assigned; Honey dijon dressing.",676,595.0,678.0,1036.0,665.0
58106620,"The image shows the food category of pizza with meat other than pepperoni, from restaurant or fast food, thin crust. Additional details include with one or two meat toppings; all meat, poultry, and seafood toppings excluding pepperoni; flatbread crust; from street vendor.",677,643.0,885.0,591.0,764.0
53301000,"The image shows the food category of pie, apple.",678,762.0,835.0,668.0,636.0
92161000,"The image shows the food category of coffee, Cappuccino. Additional details include 2% or whole milk; not specified subcategory as to regular or decaffeinated.",679,893.0,558.0,893.0,650.0
11433000,"The image shows the food category of yogurt, nonfat milk, fruit. Additional details include 0% fat; fat free; light; light, not further specified subcategory assigned.",680,1185.0,1629.0,424.0,517.0
56203130,"The image shows the food category of oatmeal, instant, maple flavored, no added fat. Additional details include brown sugar; instant packet; other flavors; not specified subcategory as to fat.",681,,,458.0,338.0
56201052,"The image shows the food category of grits, regular or quick, made with water, fat added. Additional details include all liquids.",682,,,525.0,321.0
24124120,,683,216.0,672.0,,
92101900,"The image shows the food category of coffee, Latte. Additional details include not specified subcategory as to regular or decaffeinated; 2% or whole milk; plain or unflavored.",684,335.0,887.0,1072.0,1003.0
27445110,"The image shows the food category of chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce. Additional details include szechuan chicken; Hunan chicken.",685,512.0,566.0,1042.0,949.0
61213800,"The image shows the food category of fruit juice blend, citrus, 100% juice. Additional details include with orange or grapefruit juices; Tropicana Tropics Juice Blends; Capri Sun 100% citrus blends; Snapple 100% Juiced.",686,592.0,790.0,731.0,768.0
32130170,"The image shows the food category of egg omelet or scrambled egg, with cheese, no added fat.",687,694.0,550.0,647.0,1011.0
52215300,"The image shows the food category of taco shell, corn. Additional details include corn tostada shell; fried corn tortilla.",688,1155.0,607.0,651.0,657.0
95322200,"The image shows the food category of sports drink, low calorie (Gatorade G2). Additional details include all flavors.",689,3547.0,488.0,766.0,549.0
92309510,"The image shows the food category of tea, iced, bottled, green, diet. Additional details include light, reduced calorie, or sugar free; can, carton, or fountain; white tea; herbal tea; green and fruit, herbal, or white tea blends; decaffeinated; Diet Snapple.",690,,621.0,555.0,553.0
58100320,,691,497.0,700.0,774.0,1005.0
91707010,,692,673.0,518.0,761.0,987.0
27347100,"The image shows the food category of pot pie, chicken. Additional details include turkey; seafood; not specified subcategory as to meat.",693,898.0,788.0,542.0,706.0
53244010,"The image shows the food category of cookie, butter or sugar, with chocolate icing or filling. Additional details include brussels Mint (Pepperidge Farm); Milano (Pepperidge Farm); Geneva (Pepperidge Farm); Keebler Fudge Stripes.",694,931.0,744.0,720.0,607.0
32130490,"The image shows the food category of egg omelet or scrambled egg, with vegetables other than dark green and/or tomatoes, fat added. Additional details include peppers, onions, and other vegetables; nonstick or cooking spray.",695,1027.0,572.0,619.0,812.0
92301000,,696,164.0,,,
58130011,The image shows the food category of lasagna with meat. Additional details include lasagna not further specified subcategory assigned.,697,279.0,834.0,1002.0,1881.0
53520160,"The image shows the food category of doughnut, chocolate, with chocolate icing. Additional details include cake or yeast type; twist.",698,1078.0,487.0,906.0,676.0
93301100,The image shows the food category of margarita. Additional details include margarita on the rocks.,699,1298.0,663.0,618.0,660.0
27510330,,700,269.0,416.0,,
51158100,"The image shows the food category of roll, Mexican, bolillo.",701,561.0,432.0,1702.0,997.0
58126150,"The image shows the food category of turnover or hot pocket, pizza pocket, meat. Additional details include cheese.",702,575.0,910.0,769.0,762.0
75105000,"The image shows the food category of cabbage, red, raw. Additional details include cabbage, not specified subcategory to color, in tossed green salad; purple cabbage.",703,585.0,661.0,776.0,971.0
53116000,"The image shows the food category of cake, pound.",704,606.0,830.0,1090.0,641.0
57304100,"The image shows the food category of cereal, oat squares. Additional details include life; Oatmeal Squares; Alpha-Bits.",705,668.0,591.0,782.0,921.0
13130300,"The image shows the food category of light ice cream, vanilla. Additional details include other flavors; swirl; ice cream with sorbet or sherbet; fat or sugar free; reduced fat or sugar; in a cup; scoop.",706,670.0,745.0,861.0,697.0
61210010,"The image shows the food category of orange juice, 100%,  freshly squeezed.",707,678.0,697.0,660.0,880.0
53239000,"The image shows the food category of cookie, shortbread. Additional details include lorna Doone; Pecan Sandies; Greek cookies; Girl Scout Trefoils.",708,764.0,656.0,813.0,724.0
32130120,"The image shows the food category of egg omelet or scrambled egg, with cheese, made with butter.",709,853.0,845.0,698.0,622.0
27564180,"The image shows the food category of hot dog sandwich, meat and poultry, on white bun. Additional details include regular; pork.",710,984.0,1054.0,950.0,449.0
32130400,"The image shows the food category of egg omelet or scrambled egg, with tomatoes, fat added. Additional details include peppers, onions, and other vegetables; nonstick or cooking spray.",711,1069.0,649.0,723.0,658.0
42104100,"The image shows the food category of cashews, salted. Additional details include not specified subcategory as to salt; plain; roasted; not coated; sea salt.",712,2885.0,1248.0,576.0,425.0
71200400,"The image shows the food category of potato chips, baked, plain. Additional details include salted; original; any cut; baked kettle chips; potato crisps.",713,,,319.0,478.0
73403010,"The image shows the food category of sweet potato, baked, no added fat. Additional details include yam.",714,648.0,739.0,812.0,751.0
25230220,"The image shows the food category of ham, prepackaged or deli, luncheon meat, reduced sodium. Additional details include low salt boiled ham; lightly salted; unsalted; no salt added; all fat levels - regular, reduced fat, low fat, or fat free; lean or extra lean.",715,783.0,618.0,751.0,828.0
14204010,"The image shows the food category of cheese, cottage, low fat. Additional details include 1-2% fat.",716,1003.0,714.0,486.0,897.0
58100000,,717,1021.0,508.0,431.0,1478.0
54402080,"The image shows the food category of tortilla chips, reduced sodium. Additional details include all flavors; unsalted.",718,1965.0,3014.0,494.0,402.0
71403020,"The image shows the food category of potato, home fries, not further specified subcategory assigned.",719,,,390.0,406.0
51184030,,720,317.0,336.0,,
28500070,,721,447.0,381.0,825.0,
42202150,"The image shows the food category of peanut butter, reduced fat. Additional details include peanut butter having 25%-49% less fat than regular peanut butter.",722,541.0,438.0,1343.0,1178.0
57348000,"The image shows the food category of cereal, corn flakes, flavored. Additional details include frosted flakes; Zucaritas.",723,1101.0,1913.0,1847.0,317.0
27111406,"The image shows the food category of chili con carne with beans, home recipe.",724,,451.0,665.0,661.0
67202000,"The image shows the food category of baby Toddler juice, apple. Additional details include apple juice blends.",725,514.0,537.0,851.0,1526.0
91703010,,726,515.0,847.0,580.0,1282.0
58148110,"The image shows the food category of macaroni or pasta salad, made with mayonnaise. Additional details include made with assorted vegetables; Betty Crocker Suddenly Salad; not specified subcategory as to type of dressing.",727,617.0,715.0,937.0,784.0
58110130,"The image shows the food category of egg roll, with beef and/or pork. Additional details include chinese roll; spring roll; egg roll, not further specified subcategory assigned; lumpia.",728,660.0,796.0,814.0,746.0
93501000,The image shows the food category of brandy. Additional details include applejack; cognac; Hennessy; straight up or on the rocks.,729,689.0,851.0,837.0,696.0
63131010,"The image shows the food category of nectarine, raw.",730,747.0,725.0,947.0,694.0
26158030,"The image shows the food category of fish, tilapia, fried.",731,766.0,720.0,692.0,811.0
11513550,"The image shows the food category of chocolate milk, made from syrup with reduced fat milk. Additional details include nesquik; Hershey's; 2% fat.",732,833.0,580.0,1062.0,707.0
54403110,"The image shows the food category of popcorn, caramel coated. Additional details include popcorn balls; sugar-coated.",733,834.0,734.0,894.0,646.0
73406000,"The image shows the food category of sweet potato, candied. Additional details include yam.",734,949.0,688.0,616.0,804.0
42114140,"The image shows the food category of pistachio nuts, salted. Additional details include not specified subcategory as to salt; sea salt.",735,,631.0,760.0,511.0
71200300,"The image shows the food category of potato chips, restructured, plain. Additional details include pringles Original; potato crisps; salted; original; potato skin chips.",736,,,336.0,475.0
42112000,"The image shows the food category of pecans, not further specified subcategory assigned.",737,556.0,443.0,1735.0,1086.0
91726130,,738,851.0,756.0,608.0,809.0
92308010,"The image shows the food category of tea, iced, brewed, black, pre-sweetened with low calorie sweetener. Additional details include leaf, baf, or vending; black and fruit, green, herbal, white, or other tea blends; not specified subcategory as to regular or decaffeinated; not specified subcategory as to type of tea.",739,,318.0,678.0,1063.0
24198735,"The image shows the food category of chicken nuggets, from school lunch.",740,,519.0,526.0,714.0
61207000,"The image shows the food category of lime juice, 100%, not specified subcategory as to form.",741,591.0,689.0,1076.0,833.0
14131500,The image shows the food category of queso Asadero. Additional details include oaxacan-style string cheese.,742,722.0,589.0,586.0,1331.0
58145170,The image shows the food category of macaroni or noodles with cheese and egg.,743,760.0,728.0,1089.0,667.0
11710967,"The image shows the food category of infant formula, store brand, advantage or tender, powder, made with tap water. Additional details include kirkland, Member's Mark, Parent's Choice, Up&Up; Supplementation.",744,1464.0,485.0,601.0,946.0
24147210,,745,231.0,779.0,,
71201100,,746,325.0,350.0,,
58101347,,747,615.0,742.0,658.0,1084.0
11513500,"The image shows the food category of chocolate milk, made from syrup with whole milk. Additional details include nesquik; Hershey's.",748,703.0,898.0,872.0,662.0
54001000,"The image shows the food category of crackers, not further specified subcategory assigned. Additional details include not specified subcategory as to kind, type, or brand.",749,710.0,821.0,707.0,825.0
75141000,The image shows the food category of coleslaw. Additional details include not further specified subcategory assigned.,750,794.0,952.0,1245.0,534.0
63201010,"The image shows the food category of blackberries, raw. Additional details include boysenberries; dewberries; loganberries; youngberries; blackberries, not further specified subcategory assigned.",751,936.0,863.0,701.0,653.0
54403050,,752,460.0,286.0,,
42100050,"The image shows the food category of nuts, not further specified subcategory assigned.",753,1125.0,868.0,767.0,577.0
11434020,"The image shows the food category of yogurt, Greek, nonfat milk, fruit. Additional details include 0% fat; fat free; light; light, not further specified subcategory assigned.",754,,791.0,734.0,481.0
51121035,"The image shows the food category of garlic bread, from frozen. Additional details include homemade; school cafeteria (K-12); garlic toast; Texas toast; made from all bread types.",755,,,440.0,424.0
54401031,"The image shows the food category of corn chips, plain (Fritos). Additional details include original; scoops; Fritos, not further specified subcategory assigned.",756,,,464.0,404.0
54401055,"The image shows the food category of cheese flavored corn snacks. Additional details include corn-cheese puffs, curls, or twists; all flavors; Cheez Doodles; puffed corn; corn puffs, not further specified subcategory assigned.",757,,,620.0,357.0
52104010,"The image shows the food category of biscuit, home recipe. Additional details include regular; plain; buttermilk; dry mix.",758,477.0,955.0,820.0,986.0
54402700,The image shows the food category of pita chips. Additional details include all flavors; salted; pita crackers; Stacy's Pita Chips; multigrain; plain.,759,614.0,786.0,737.0,955.0
92121010,"The image shows the food category of coffee, instant, pre-sweetened with sugar, reconstituted. Additional details include powdered mix; not specified subcategory as to sweetener.",760,1793.0,651.0,613.0,721.0
27510510,,761,293.0,420.0,,
26305160,The image shows the food category of crab.,762,602.0,1190.0,1026.0,640.0
41601070,"The image shows the food category of soybean soup, miso broth. Additional details include bean curd soup; tofu soup.",763,627.0,762.0,841.0,945.0
24207000,"The image shows the food category of turkey, ground.",764,641.0,534.0,1080.0,1096.0
58103120,"The image shows the food category of tamale, beef. Additional details include steak.",765,827.0,664.0,502.0,1309.0
27540150,,766,871.0,419.0,435.0,
11114350,"The image shows the food category of milk, lactose free, whole. Additional details include lactaid whole milk; lactose reduced.",767,932.0,915.0,1102.0,544.0
54401065,"The image shows the food category of cheese flavored corn snacks, reduced fat. Additional details include all flavors; baked; low fat corn cheese puffs, curls, or twists; reduced fat; light; Cheetos Oven Baked; Cheetos Puff Reduced Fat; Pirate's Booty; Smartfood; puffed corn.",768,,,654.0,351.0
91746300,"The image shows the food category of candy, fruit snacks. Additional details include tamarind candy.",769,,,,246.0
75502520,The image shows the food category of kimchi. Additional details include kim Chee.,770,577.0,683.0,945.0,1122.0
58110110,"The image shows the food category of egg roll, meatless. Additional details include chinese roll; spring roll; lumpia; vegetable or vegetarian egg roll.",771,692.0,775.0,888.0,810.0
75107000,"The image shows the food category of cauliflower, raw.",772,754.0,929.0,699.0,766.0
12120110,"The image shows the food category of cream, half and half, fat free. Additional details include low fat; plain or flavored.",773,786.0,776.0,725.0,854.0
91703040,,774,837.0,777.0,577.0,989.0
58101450,,775,911.0,628.0,672.0,1017.0
14107200,"The image shows the food category of cheese, Muenster.",776,930.0,638.0,600.0,1136.0
11710677,"The image shows the food category of infant formula, Enfamil Gentlease, powder, made with tap water. Additional details include enfamil varieties NeuroPro Gentlease, Premium Gentlease.",777,1045.0,364.0,1281.0,1066.0
58103130,"The image shows the food category of tamale, chicken. Additional details include turkey; fish or shrimp.",778,1362.0,798.0,355.0,1188.0
24198747,"The image shows the food category of chicken tenders or strips, breaded, from other sources. Additional details include chicken fingers; from other place; homemade; popcorn chicken.",779,,,353.0,521.0
54403006,"The image shows the food category of popcorn, movie theater, no butter added. Additional details include not specified subcategory as to added butter.",780,,,420.0,464.0
24168001,"The image shows the food category of chicken ""wings"" with other sauces or seasoning, from fast food / restaurant. Additional details include drummette; with any sauce, excluding hot or buffalo; include barbecue, BBQ,  teriyaki, sweet and sour, parmesan; any seasoning; wingster.",781,,,689.0,342.0
54402600,,782,299.0,426.0,,
42111000,"The image shows the food category of peanuts, not further specified subcategory assigned.",783,373.0,891.0,1214.0,1184.0
64100100,"The image shows the food category of fruit juice, not further specified subcategory assigned. Additional details include juice, not further specified subcategory assigned.",784,588.0,966.0,705.0,975.0
81103090,"The image shows the food category of butter replacement, liquid. Additional details include liquid margarine; spray.",785,832.0,581.0,801.0,1006.0
71501006,"The image shows the food category of potato, mashed, from fast food, with gravy.",786,,,383.0,492.0
94000010,"The image shows the food category of water, not further specified subcategory assigned.",787,,,,252.0
72201190,"The image shows the food category of broccoli, cooked, from restaurant.",788,,,,253.0
21420100,"The image shows the food category of beef, sandwich steak.",789,487.0,736.0,763.0,1700.0
27415100,"The image shows the food category of beef and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce.",790,581.0,967.0,750.0,950.0
22101320,"The image shows the food category of pork, chop, coated, lean only eaten.",791,634.0,841.0,934.0,821.0
11710801,"The image shows the food category of toddler formula, PediaSure. Additional details include pediaSure varieties Grow and Gain, with Fiber, Sidekicks.",792,906.0,704.0,864.0,782.0
74406500,The image shows the food category of cocktail sauce.,793,973.0,614.0,954.0,790.0
63311110,"The image shows the food category of fruit cocktail, canned, not further specified subcategory assigned. Additional details include canned fruit, not further specified subcategory assigned; fruit cocktail, not further specified subcategory assigned; canned fruit salad.",794,1064.0,941.0,1231.0,514.0
11460000,"The image shows the food category of frozen yogurt, vanilla. Additional details include other flavors; swirl; in a cup; scoop.",795,1149.0,600.0,922.0,756.0
12210260,"The image shows the food category of coffee creamer, liquid, fat free. Additional details include low fat; light; lite; Coffee Mate; Carnation; Coffee Rich; Dunkin Donuts; International Delight; plain.",796,1479.0,1049.0,539.0,654.0
41205017,"The image shows the food category of refried beans, from fast food / restaurant.",797,,641.0,625.0,669.0
64134015,"The image shows the food category of fruit smoothie, with whole fruit, no dairy.",798,,866.0,570.0,578.0
63311000,"The image shows the food category of fruit salad, fresh or raw,  excluding citrus fruits, no dressing. Additional details include without oranges, grapefruit, tangerines, clementines or other citrus fruits; fruit salad, not further specified subcategory assigned; with nuts; fruit mix, raw; without oranges, grapefruit, tangerines, clementines, or other citrus fruit.",799,424.0,810.0,953.0,1431.0
75415020,,800,438.0,612.0,690.0,
91703020,,801,731.0,757.0,571.0,1315.0
11710968,"The image shows the food category of infant formula, store brand, advantage or tender, powder, made with bottled water. Additional details include kirkland, Member's Mark, Parent's Choice, Up&Up; Supplementation.",802,1181.0,666.0,708.0,856.0
14120010,"The image shows the food category of cheese, Mexican blend. Additional details include kraft Mexican Four Cheese; Sargento Mexican 4 Cheese.",803,1332.0,1148.0,522.0,677.0
13110120,,804,576.0,583.0,564.0,
56203211,,805,347.0,404.0,,
58106235,"The image shows the food category of pizza, cheese, from school lunch, thin crust. Additional details include not specified subcategory as to toppings; flatbread crust.",806,442.0,535.0,1656.0,1735.0
14303010,"The image shows the food category of cream cheese, light. Additional details include neufchatel; reduced fat; 1/3 less fat; plain or flavored.",807,470.0,975.0,925.0,1124.0
27116200,"The image shows the food category of barbecue beef, with sauce. Additional details include bbq; shredded or pulled; not specified subcategory as to sauce.",808,607.0,857.0,476.0,2068.0
91304010,"The image shows the food category of topping, butterscotch or caramel. Additional details include flavors other than chocolate.",809,676.0,1046.0,1003.0,710.0
56205006,"The image shows the food category of rice, white, cooked, made with margarine. Additional details include made with shortening; basmati or jasmine rice.",810,706.0,902.0,1186.0,711.0
58148180,The image shows the food category of macaroni or pasta salad with cheese. Additional details include made with assorted vegetables and any dressing.,811,1002.0,853.0,1038.0,627.0
22701000,"The image shows the food category of pork, ribs. Additional details include spareribs; baby back; barbecue; with or without sauce.",812,2851.0,3034.0,2807.0,286.0
63409015,The image shows the food category of guacamole with tomatoes. Additional details include avocado dip with tomatoes.,813,,,532.0,422.0
24167130,,814,304.0,489.0,,
24142210,,815,330.0,422.0,,
91300010,"The image shows the food category of syrup, not further specified subcategory assigned.",816,580.0,882.0,1274.0,836.0
58161320,"The image shows the food category of beans and brown rice. Additional details include lentils; peas; all other beans except red, black, or pinto.",817,652.0,575.0,669.0,2204.0
92550620,"The image shows the food category of fruit flavored drink, diet. Additional details include crystal Light; Minute Maid Light lemonade and other fruit flavored drinks; low calorie.",818,696.0,751.0,911.0,932.0
57117000,,819,752.0,587.0,992.0,1080.0
92305090,"The image shows the food category of tea, iced, instant, black, pre-sweetened with low calorie sweetener. Additional details include powdered mix; liquid concentrate; black and fruit, green, herbal, white, or other tea blends; not specified subcategory as to type of tea; light, reduced calorie, diet, sugar free.",820,501.0,735.0,1173.0,1277.0
58106720,"The image shows the food category of pizza with meat and vegetables, from restaurant or fast food, thin crust. Additional details include with one, two, or three meat  and vegetable toppings; all meat, poultry, and seafood toppings including pepperoni; flatbread crust; from street vendor.",821,816.0,869.0,657.0,970.0
54304150,"The image shows the food category of crackers, cheese, whole grain. Additional details include cheez-It Whole Grain Crackers; Kashi Cheese Crackers; Whole Grain Cheddar Goldfish; Annie's Whole Wheat Bunnies.",822,824.0,828.0,822.0,827.0
51320070,"The image shows the food category of roll, wheat or cracked wheat, hamburger bun.",823,,319.0,552.0,2627.0
75205005,"The image shows the food category of green beans, cooked, from restaurant. Additional details include string beans.",824,,,,269.0
53105275,"The image shows the food category of cake or cupcake, chocolate, no icing. Additional details include not specified subcategory as to icing.",825,725.0,722.0,905.0,1035.0
75211020,"The image shows the food category of cabbage, green, cooked, no added fat. Additional details include not specified subcategory as to color; cooking spray.",826,995.0,872.0,743.0,791.0
53220030,"The image shows the food category of cookie, fig bar. Additional details include fig Newton; Little Debbie Fig Bars; Newton Minis; date bar.",827,1093.0,844.0,1115.0,615.0
58105000,"The image shows the food category of fajita, chicken. Additional details include turkey; cheese.",828,1130.0,703.0,612.0,1058.0
56203020,,829,342.0,445.0,,
12110100,"The image shows the food category of cream, light. Additional details include coffee cream; table cream.",830,624.0,599.0,1099.0,1394.0
25210280,"The image shows the food category of hot dog, meat and poultry. Additional details include regular; pork.",831,849.0,864.0,1156.0,681.0
56112000,"The image shows the food category of noodles, cooked. Additional details include pastina; egg noodles; not specified subcategory as to grain type.",832,938.0,926.0,730.0,803.0
71501005,"The image shows the food category of potato, mashed, from fast food.",833,,237.0,1745.0,1957.0
78101100,"The image shows the food category of fruit and vegetable smoothie, with dairy.",834,,507.0,481.0,1246.0
71508001,"The image shows the food category of potato, baked, peel eaten.",835,,,516.0,462.0
72201221,"The image shows the food category of broccoli, fresh, cooked, fat added, not specified subcategory as to fat type. Additional details include not specified subcategory as to fat added.",836,467.0,,2860.0,567.0
92530950,"The image shows the food category of vegetable and fruit juice drink, with high vitamin C. Additional details include v8 Splash, all flavors.",837,596.0,1139.0,742.0,1018.0
27243000,"The image shows the food category of chicken or turkey and rice, no sauce.",838,629.0,738.0,1415.0,928.0
57335550,,839,700.0,949.0,903.0,881.0
53242000,"The image shows the food category of cookie, sugar wafer. Additional details include vanilla cream wafers; strawberry cream wafers; chocolate cream wafers; all flavors.",840,878.0,753.0,1008.0,829.0
11542100,"The image shows the food category of milk shake, fast food, chocolate. Additional details include burger King; Dairy Queen; McDonald's; Wendy's Frosty Shakes; Jack in the Box; Arby's; Dunkin Donuts; Sonic; from other place.",841,1134.0,675.0,909.0,806.0
71505000,"The image shows the food category of potato tots, not further specified subcategory assigned. Additional details include tater tots; potato puffs.",842,411.0,439.0,3354.0,3390.0
71103000,"The image shows the food category of potato, boiled, from fresh, peel not eaten, not specified subcategory as to fat. Additional details include steamer bags; steamed potato not specified subcategory as to plain or flavored; not specified subcategory as to peel eaten.",843,449.0,376.0,3997.0,3499.0
53710400,The image shows the food category of cereal or granola bar (General Mills Fiber One Chewy Bar). Additional details include all flavors.,844,569.0,549.0,1379.0,1616.0
11220000,"The image shows the food category of milk, condensed, sweetened.",845,635.0,1299.0,630.0,1112.0
13150000,"The image shows the food category of sherbet, all flavors. Additional details include sherbet push pop.",846,821.0,1014.0,638.0,1024.0
92410720,"The image shows the food category of soft drink, root beer, diet. Additional details include sugar free.",847,822.0,726.0,800.0,1121.0
58101610,,848,1208.0,881.0,425.0,1314.0
75415022,The image shows the food category of fried onion rings. Additional details include battered or breaded.,849,3525.0,900.0,2114.0,403.0
11561000,,850,205.0,,,
58163430,"The image shows the food category of spanish rice, not specified subcategory as to fat. Additional details include mexican rice; red rice; white rice with tomatoes and/or tomato-based sauce, green peppers and onions; homemade; Spanish rice, not further specified subcategory assigned.",851,446.0,884.0,1150.0,1420.0
58421020,"The image shows the food category of sopa de Fideo Aguada, Mexican style noodle soup, home recipe.",852,494.0,970.0,1313.0,1045.0
21105130,,853,896.0,750.0,540.0,1604.0
55103000,"The image shows the food category of pancakes, fruit. Additional details include blueberry; raisin; hot cakes.",854,555.0,764.0,1318.0,1224.0
28310330,The image shows the food category of pho. Additional details include beef; chicken; Pho Bo; Pho Ga; Vietnamese; Meat and rice noodle soup.,855,594.0,1439.0,712.0,1102.0
57347000,"The image shows the food category of cereal, flavored puffs. Additional details include corn Pops; Golden Puffs; Honeycomb; Honey Smacks; Trix.",856,714.0,1000.0,1180.0,792.0
51301040,"The image shows the food category of bread, wheat or cracked wheat, made from home recipe or purchased at bakery. Additional details include not pre-sliced.",857,800.0,679.0,1082.0,1055.0
71404030,"The image shows the food category of potato, hash brown, from restaurant.",858,,,456.0,542.0
63135150,,859,533.0,669.0,686.0,
